filename,path,operationId,verb,response_object,tags,params,summary,description,stackql_resource_name,stackql_method_name,stackql_verb,stackql_object_key
postgres.json,/api/2.0/postgres/{parent}/cdf-configs,postgres_create_cdf_config,post,,postgres,"parent, cdf_config_id, cdf_config",Create a CDF configuration that materializes the change data feed for all tables in a Postgres schema,"Create a CDF configuration that materializes the change data feed for all tables in a Postgres schema as open-format Delta tables in Unity Catalog. Once created, each table's change history is continuously written to its corresponding Lakehouse table.  :param parent: str   The parent database under which to create the CdfConfig. Format:   projects/{project}/branches/{branch}/databases/{database} :param cdf_config: :class:`CdfConfig`   The CdfConfig to create. The catalog, schema, and postgres_schema fields are required; all other   fields are output only and ignored on input. :param cdf_config_id: str (optional)   The user-specified id for the CdfConfig, forming the final segment of its resource name. Must match   the pattern ``[a-z][a-z0-9_]{0,62}``. Defaults to the Postgres schema name when omitted.  :returns: :class:`Operation`",postgres_cdf_configs,create,insert,
postgres.json,/api/2.0/postgres/{parent}/cdf-configs,postgres_list_cdf_configs,get,ListCdfConfigsResponse,postgres,"parent, page_size, page_token",List all CDF configurations for a Lakebase database. Each configuration maps a Postgres schema to a,List all CDF configurations for a Lakebase database. Each configuration maps a Postgres schema to a Unity Catalog schema where the change data feed is materialized.  :param parent: str   The parent database to list CdfConfigs for. Format:   projects/{project}/branches/{branch}/databases/{database} :param page_size: int (optional)   Maximum number of CdfConfigs to return. :param page_token: str (optional)   Pagination token returned by a previous ListCdfConfigs call. Empty on the first page.  :returns: Iterator over :class:`CdfConfig`,postgres_cdf_configs,list,select,$.cdf_configs
postgres.json,/api/2.0/postgres/{parent}/data-api,postgres_create_data_api,post,,postgres,"parent, data_api",Enable Data API for a database.,Enable Data API for a database.  :param parent: str   Parent database: projects/{project_id}/branches/{branch_id}/databases/{database_id} :param data_api: :class:`DataApi`   The Data API configuration to create.  :returns: :class:`Operation`,postgres_data_apis,create,insert,
postgres.json,/api/2.0/postgres/{parent}/preview/replication-groups,postgres_create_replication_group_preview,post,,postgres,"parent, replication_group_preview_id, request_id, replication_group_preview",Creates a new replication group for the project.,Creates a new replication group for the project.  :param parent: str :param replication_group_preview: :class:`ReplicationGroupPreview` :param replication_group_preview_id: str :param request_id: str (optional)  :returns: :class:`Operation`,postgres_replication_group_previews,create,insert,
postgres.json,/api/2.0/postgres/{parent}/preview/replication-groups,postgres_list_replication_group_previews,get,ListReplicationGroupPreviewsResponse,postgres,"parent, page_size, page_token",Returns a paginated list of replication groups for the project.,Returns a paginated list of replication groups for the project.  :param parent: str :param page_size: int (optional) :param page_token: str (optional)  :returns: Iterator over :class:`ReplicationGroupPreview`,postgres_replication_group_previews,list,select,$.replication_group_previews
postgres.json,/api/2.0/postgres/{parent}/snapshots,postgres_create_snapshot,post,,postgres,"parent, snapshot_id, snapshot","Creates a snapshot, an immutable point-in-time copy of a branch's data, within the project.","Creates a snapshot, an immutable point-in-time copy of a branch's data, within the project.  :param parent: str   The project in which to create the snapshot. Format: projects/{project_id} :param snapshot: :class:`Snapshot`   The snapshot to create. :param snapshot_id: str (optional)   Client-chosen ID for the snapshot. If omitted, the server generates one.  :returns: :class:`Operation`",postgres_snapshots,create,insert,
postgres.json,/api/2.0/postgres/{parent}/snapshots,postgres_list_snapshots,get,ListSnapshotsResponse,postgres,"parent, page_size, page_token",Returns a paginated list of snapshots in the project.,Returns a paginated list of snapshots in the project.  :param parent: str   The project that owns the snapshots. Format: projects/{project_id} :param page_size: int (optional)   Maximum number of snapshots to return per page. :param page_token: str (optional)   Page token from a previous response; omit for the first page.  :returns: Iterator over :class:`Snapshot`,postgres_snapshots,list,select,$.snapshots
postgres.json,/api/2.0/postgres/synced_tables,postgres_create_synced_table,post,,postgres,"synced_table_id, synced_table",Create a Synced Table.,"Create a Synced Table.  :param synced_table: :class:`SyncedTable` :param synced_table_id: str   The ID to use for the Synced Table. This becomes the final component of the SyncedTable's resource   name. ID is required and is the synced table name, containing (catalog, schema, table) tuple.   Elements of the tuple are the UC entity names.    Example: ""{catalog}.{schema}.{table}""    synced_table_id represents both of the following:    1. An online VIEW virtual table in the Unity Catalog accessible via the Lakehouse Federation.   2. Postgres table named ""{table}"" in schema ""{schema}"" in the connected Postgres database  :returns: :class:`Operation`",postgres_synced_tables,create,insert,
postgres.json,/api/2.0/postgres/tables,postgres_create_table,post,Table,postgres,table,Create a Table (non-synced database table for Autoscaling v2 Lakebase projects).,Create a Table (non-synced database table for Autoscaling v2 Lakebase projects).  :param table: :class:`Table`  :returns: :class:`Table`,postgres_tables,create,insert,
postgres.json,/api/2.0/postgres/{parent}/forward-etl/configuration,postgres_delete_forward_etl_configuration,delete,DeleteForwardEtlConfigurationResponse,postgres,"parent, pg_database_oid, pg_schema_oid, tenant_id, timeline_id","Hard delete a Forward ETL configuration and all associated table mappings. Unlike DisableForwardEtl,","Hard delete a Forward ETL configuration and all associated table mappings. Unlike DisableForwardEtl, this permanently removes the config and mapping rows.  :param parent: str   The Branch to delete Forward ETL configuration for. Format:   projects/{project_id}/branches/{branch_id} :param pg_database_oid: int (optional)   PostgreSQL database OID to delete configuration for. :param pg_schema_oid: int (optional)   PostgreSQL schema OID to delete configuration for. :param tenant_id: str (optional)   Tenant ID (dashless UUID format). :param timeline_id: str (optional)   Timeline ID (dashless UUID format).  :returns: :class:`DeleteForwardEtlConfigurationResponse`",postgres_forward_etl_configurations,delete,delete,
postgres.json,/api/2.0/postgres/tables/{name},postgres_delete_table,delete,,postgres,name,Delete a Table (non-synced database table for Autoscaling v2 Lakebase projects).,"Delete a Table (non-synced database table for Autoscaling v2 Lakebase projects).  :param name: str   Full three-part (catalog, schema, table) name of the table.",postgres_tables,delete,delete,
postgres.json,/api/2.0/postgres/tables/{name},postgres_get_table,get,Table,postgres,name,Get a Table (non-synced database table for Autoscaling v2 Lakebase projects).,"Get a Table (non-synced database table for Autoscaling v2 Lakebase projects).  :param name: str   Full three-part (catalog, schema, table) name of the table.  :returns: :class:`Table`",postgres_tables,get,select,
postgres.json,/api/2.0/postgres/{parent}/forward-etl,postgres_disable_forward_etl,delete,DisableForwardEtlResponse,postgres,"parent, pg_database_oid, pg_schema_oid, tenant_id, timeline_id",Disable Forward ETL for a branch.,Disable Forward ETL for a branch.  :param parent: str   The Branch to disable Forward ETL for. Format: projects/{project_id}/branches/{branch_id} :param pg_database_oid: int (optional)   PostgreSQL database OID to disable. :param pg_schema_oid: int (optional)   PostgreSQL schema OID to disable. :param tenant_id: str (optional)   Tenant ID (dashless UUID format). :param timeline_id: str (optional)   Timeline ID (dashless UUID format).  :returns: :class:`DisableForwardEtlResponse`,postgres_forward_etl,disable,delete,
postgres.json,/api/2.0/postgres/{parent}/forward-etl,postgres_get_forward_etl_status,get,ForwardEtlStatus,postgres,"parent, tenant_id, timeline_id",Get Forward ETL configuration and status for a branch.,Get Forward ETL configuration and status for a branch.  :param parent: str   The Branch to get Forward ETL status for. Format: projects/{project_id}/branches/{branch_id} :param tenant_id: str (optional)   Tenant ID (dashless UUID format). :param timeline_id: str (optional)   Timeline ID (dashless UUID format).  :returns: :class:`ForwardEtlStatus`,postgres_forward_etl,get,select,
postgres.json,/api/2.0/postgres/{name}/failover,postgres_failover_replication_group_preview,post,,postgres,"name, target_workspace, etag, request_id","Fails over the replication group to a target workspace, promoting the secondary to primary.","Fails over the replication group to a target workspace, promoting the secondary to primary.  :param name: str :param target_workspace: str :param etag: str (optional) :param request_id: str (optional)  :returns: :class:`Operation`",postgres_replication_group_previews,failover,exec,
postgres.json,/api/2.0/postgres/{parent}/forward-etl/metadata,postgres_get_forward_etl_metadata,get,ForwardEtlMetadata,postgres,"parent, tenant_id, timeline_id",Get Forward ETL metadata (database and schema OIDs).,Get Forward ETL metadata (database and schema OIDs).  :param parent: str   The Branch to get metadata for. Format: projects/{project_id}/branches/{branch_id} :param tenant_id: str (optional)   Tenant ID (dashless UUID format). :param timeline_id: str (optional)   Timeline ID (dashless UUID format).  :returns: :class:`ForwardEtlMetadata`,postgres_forward_etl_metadata,get,select,
postgres.json,/api/2.0/postgres/{name}/inspect,postgres_inspect_recovery_branch_preview,post,,postgres,"name, branch_id, request_id",Materializes a temporary inspection branch from the specified recovery branch for data examination.,Materializes a temporary inspection branch from the specified recovery branch for data examination.  :param name: str   The recovery branch from which to create the inspection branch. :param branch_id: str   Caller-supplied id for the inspection Branch this custom method materializes. :param request_id: str (optional)  :returns: :class:`Operation`,postgres_recovery_branch_previews,inspect,exec,
postgres.json,/api/2.0/postgres/{parent}/cdf-statuses,postgres_list_cdf_statuses,get,ListCdfStatusesResponse,postgres,"parent, page_size, page_token",List the per-table CDF statuses within a Lakebase CDF configuration. Each status shows whether a,"List the per-table CDF statuses within a Lakebase CDF configuration. Each status shows whether a table's change data feed is snapshotting, streaming, or skipped.  :param parent: str   The parent CdfConfig to list CdfStatuses for. Format:   projects/{project}/branches/{branch}/databases/{database}/cdf-configs/{cdf_config} :param page_size: int (optional)   Maximum number of CdfStatuses to return. :param page_token: str (optional)   Pagination token returned by a previous ListCdfStatuses call. Empty on the first page.  :returns: Iterator over :class:`CdfStatus`",postgres_cdf_statuses,list,select,$.cdf_statuses
postgres.json,/api/2.0/postgres/{parent}/compute-instances,postgres_list_compute_instances,get,ListComputeInstancesResponse,postgres,"parent, page_size, page_token",Lists all compute instances that have been created under the specified endpoint. Note:,"Lists all compute instances that have been created under the specified endpoint. Note: ComputeInstances are managed via the parent Endpoint resource, and cannot be created, updated, or deleted directly.  :param parent: str   The parent, which owns the compute instances. :param page_size: int (optional)   The maximum number of compute instances to return. The service may return fewer than this value.    If unspecified, at most 50 compute instances will be returned. The maximum value is 1000; values   above 1000 will be coerced to 1000. :param page_token: str (optional)   A page token, received from a previous ``ListInstances`` call. Provide this to retrieve the   subsequent page.    When paginating, all other parameters provided to ``ListInstances`` must match the call that   provided the page token.  :returns: Iterator over :class:`ComputeInstance`",postgres_compute_instances,list,select,$.compute_instances
postgres.json,/api/2.0/postgres/{parent}/preview/recovery-branches,postgres_list_recovery_branch_previews,get,ListRecoveryBranchPreviewsResponse,postgres,"parent, page_size, page_token",Returns a paginated list of recovery branches for the project.,Returns a paginated list of recovery branches for the project.  :param parent: str :param page_size: int (optional) :param page_token: str (optional)  :returns: Iterator over :class:`RecoveryBranchPreview`,postgres_recovery_branch_previews,list,select,$.recovery_branch_previews
postgres.json,/api/2.0/postgres/{name}/switchover,postgres_switchover_replication_group_preview,post,,postgres,"name, target_workspace, etag, request_id",Switches over the replication group to a target workspace with a coordinated failover.,Switches over the replication group to a target workspace with a coordinated failover.  :param name: str :param target_workspace: str :param etag: str (optional) :param request_id: str (optional)  :returns: :class:`Operation`,postgres_replication_group_previews,switchover,exec,
postgres.json,/api/2.0/postgres/{name}/undelete,postgres_undelete_project,post,,postgres,name,Undeletes a soft-deleted project.,Undeletes a soft-deleted project.  :param name: str   The full resource path of the project to undelete. Format: projects/{project_id}  :returns: :class:`Operation`,postgres_projects,undelete,exec,
